Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
Annual Average 2009,CD,408,6,Hillcrest and Fresh Meadows (CD8),21.15,27.32,23.99,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,409,6,Kew Gardens and Woodhaven (CD9),21.86,27.64,24.46,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,410,6,South Ozone Park and Howard Beach (CD10),19.95,25.64,22.38,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,411,6,Bayside and Little Neck (CD11),19.79,26.56,22.65,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,412,6,Jamaica and Hollis (CD12),20.75,26.32,22.98,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,413,6,Queens Village (CD13),19.76,23.05,21.26,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,414,6,Rockaway and Broad Channel (CD14),14.64,19.9,18.18,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,501,6,St. George and Stapleton (CD1),14.25,19.56,16.76,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,502,6,South Beach and Willowbrook (CD2),12.64,17.47,14.65,Nitric Oxide (NOx),ppb
Annual Average 2009,CD,503,6,Tottenville and Great Kills (CD3),11.52,14.59,12.95,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,101,4,Kingsbridge - Riverdale,19.73,32.21,24.52,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,102,4,Northeast Bronx,20.06,27.69,23.32,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,103,4,Fordham - Bronx Pk,21.58,34.73,27.96,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,104,4,Pelham - Throgs Neck,19.4,30.8,24.44,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,105,4,Crotona -Tremont,25.66,36.26,30.87,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,106,4,High Bridge - Morrisania,26.68,35.55,30.91,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,107,4,Hunts Point - Mott Haven,19.54,32.28,26.1,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,201,4,Greenpoint,22.86,33.59,27.99,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,202,4,Downtown - Heights - Slope,21.14,35.36,28.03,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,203,4,Bedford Stuyvesant - Crown Heights,22.84,29.62,26.09,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,204,4,East New York,20.73,28.11,24.17,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,205,4,Sunset Park,17.67,29.33,23.05,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,206,4,Borough Park,19.4,24.9,22.04,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,207,4,East Flatbush - Flatbush,19.98,29.59,24.68,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,208,4,Canarsie - Flatlands,17.17,22.63,19.78,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,209,4,Bensonhurst - Bay Ridge,16.41,24.33,19.89,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,210,4,Coney Island - Sheepshead Bay,15.71,21.95,18.64,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,211,4,Williamsburg - Bushwick,23.89,29.51,26.37,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,301,4,Washington Heights,24.87,40.65,32.92,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,302,4,Central Harlem - Morningside Heights,29.4,36.38,33.05,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,303,4,East Harlem,27.93,39.01,33.61,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,304,4,Upper West Side,35.13,58.69,46.01,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,305,4,Upper East Side,28.02,68.96,51.76,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,306,4,Chelsea - Clinton,31.01,64.27,49.53,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,307,4,Gramercy Park - Murray Hill,40.8,64.77,53.68,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,308,4,Greenwich Village - SoHo,36.62,62.23,50.55,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,309,4,Union Square - Lower East Side,26.73,57.74,42.53,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,310,4,Lower Manhattan,31.17,42.84,37.04,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,401,4,Long Island City - Astoria,22.49,31.28,26.83,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,402,4,West Queens,21.63,30.26,25.59,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,403,4,Flushing - Clearview,19.81,27.73,22.95,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,404,4,Bayside - Little Neck,19.68,27.3,22.9,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,405,4,Ridgewood - Forest Hills,20.66,30.37,24.99,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,406,4,Fresh Meadows,20.55,27.03,23.73,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,407,4,Southwest Queens,20.31,26.76,23.17,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,408,4,Jamaica,20.81,26.66,23.19,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,409,4,Southeast Queens,19.78,23.13,21.3,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,410,4,Rockaways,15.23,19.93,18.26,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,501,4,Port Richmond,14.05,17.66,15.88,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,502,4,Stapleton - St. George,13.67,19.64,16.47,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,503,4,Willowbrook,12.57,18.94,14.93,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF42,504,4,South Beach - Tottenville,11.59,14.85,13.08,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,101,3,Kingsbridge - Riverdale,19.73,32.21,24.52,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,102,3,Northeast Bronx,20.06,27.69,23.32,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,103,3,Fordham - Bronx Park,21.58,34.73,27.96,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,104,3,Pelham - Throgs Neck,19.4,30.8,24.44,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,201,3,Greenpoint,22.86,33.59,27.99,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,202,3,Downtown - Heights - Slope,21.14,35.36,28.03,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,203,3,Bedford Stuyvesant - Crown Heights,22.84,29.62,26.09,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,204,3,East New York,20.73,28.11,24.17,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,205,3,Sunset Park,17.67,29.33,23.05,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,206,3,Borough Park,19.4,24.9,22.04,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,207,3,East Flatbush - Flatbush,19.98,29.59,24.68,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,208,3,Canarsie - Flatlands,17.17,22.63,19.78,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,209,3,Bensonhurst - Bay Ridge,16.41,24.33,19.89,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,210,3,Coney Island - Sheepshead Bay,15.71,21.95,18.64,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,211,3,Williamsburg - Bushwick,23.89,29.51,26.37,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,301,3,Washington Heights - Inwood,24.86,40.65,32.92,Nitric Oxide (NOx),ppb
Annual Average 2009,UHF34,302,3,Central Harlem - Morningside Heights,29.4,36.38,33.05,Nitric Oxide (NOx),ppb
